StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,DSCI
IA,0.0,0.0,0.0,37.95,62.05,0.0,2012-08-14,2012-08-20,362
IA,0.0,0.0,0.0,30.86,69.14,0.0,2012-08-07,2012-08-13,369
IA,0.0,0.0,0.0,69.26,30.74,0.0,2012-07-31,2012-08-06,331
IA,0.0,0.0,0.0,72.36,27.64,0.0,2012-07-24,2012-07-30,328
IA,0.0,0.0,41.23,58.77,0.0,0.0,2012-07-17,2012-07-23,259
IA,0.0,33.6,53.7,12.7,0.0,0.0,2012-07-10,2012-07-16,179
IA,17.88,37.21,44.12,0.8,0.0,0.0,2012-07-03,2012-07-09,128
IA,22.23,41.23,36.53,0.0,0.0,0.0,2012-06-26,2012-07-02,114
IA,23.27,45.34,31.39,0.0,0.0,0.0,2012-06-19,2012-06-25,108
IA,21.95,64.71,13.33,0.0,0.0,0.0,2012-06-12,2012-06-18,91
IA,14.93,77.03,8.05,0.0,0.0,0.0,2012-06-05,2012-06-11,93
IA,30.1,61.85,8.05,0.0,0.0,0.0,2012-05-29,2012-06-04,78
IA,17.42,67.8,14.78,0.0,0.0,0.0,2012-05-22,2012-05-28,97
IA,69.07,13.2,17.73,0.0,0.0,0.0,2012-05-15,2012-05-21,49
IA,69.07,13.2,17.73,0.0,0.0,0.0,2012-05-08,2012-05-14,49
IA,54.21,17.23,9.12,19.44,0.0,0.0,2012-05-01,2012-05-07,94
IA,54.6,17.83,8.46,19.11,0.0,0.0,2012-04-24,2012-04-30,92
IA,52.97,17.27,9.76,20.0,0.0,0.0,2012-04-17,2012-04-23,97
IA,48.3,20.95,9.02,21.73,0.0,0.0,2012-04-10,2012-04-16,104
IA,60.69,8.56,10.88,19.87,0.0,0.0,2012-04-03,2012-04-09,90
IA,60.69,8.56,10.87,19.87,0.0,0.0,2012-03-27,2012-04-02,90
IA,61.22,8.69,10.23,19.87,0.0,0.0,2012-03-20,2012-03-26,89
IA,61.22,8.69,10.23,19.87,0.0,0.0,2012-03-13,2012-03-19,89
IA,61.22,8.69,10.23,19.87,0.0,0.0,2012-03-06,2012-03-12,89
IA,61.22,8.69,5.95,24.15,0.0,0.0,2012-02-28,2012-03-05,93
IA,61.22,8.69,5.95,24.15,0.0,0.0,2012-02-21,2012-02-27,93
IA,61.22,8.69,5.95,24.15,0.0,0.0,2012-02-14,2012-02-20,93
IA,61.22,8.69,6.04,24.05,0.0,0.0,2012-02-07,2012-02-13,93
IA,60.88,8.8,6.17,24.15,0.0,0.0,2012-01-31,2012-02-06,94
IA,60.88,8.8,6.17,24.15,0.0,0.0,2012-01-24,2012-01-30,94
IA,60.88,8.8,6.17,24.15,0.0,0.0,2012-01-17,2012-01-23,94
IA,60.88,8.8,6.17,24.15,0.0,0.0,2012-01-10,2012-01-16,94
IA,60.99,8.68,6.17,24.15,0.0,0.0,2012-01-03,2012-01-09,93
IA,60.99,8.68,6.17,24.15,0.0,0.0,2011-12-27,2012-01-02,93
IA,60.99,8.68,6.17,24.15,0.0,0.0,2011-12-20,2011-12-26,93
IA,36.13,31.83,5.94,26.11,0.0,0.0,2011-12-13,2011-12-19,122
IA,36.13,31.83,5.94,26.11,0.0,0.0,2011-12-06,2011-12-12,122
IA,27.26,37.88,7.84,27.02,0.0,0.0,2011-11-29,2011-12-05,135
IA,22.2,35.97,17.96,23.87,0.0,0.0,2011-11-22,2011-11-28,144
IA,22.2,35.97,17.96,23.87,0.0,0.0,2011-11-15,2011-11-21,144
IA,13.56,17.95,49.26,19.23,0.0,0.0,2011-11-08,2011-11-14,174
IA,13.56,17.95,46.84,21.65,0.0,0.0,2011-11-01,2011-11-07,177
IA,19.72,24.65,38.71,16.92,0.0,0.0,2011-10-25,2011-10-31,153
IA,21.35,26.56,41.61,10.48,0.0,0.0,2011-10-18,2011-10-24,141
IA,14.95,27.59,42.98,14.49,0.0,0.0,2011-10-11,2011-10-17,157
IA,17.09,39.89,33.1,9.92,0.0,0.0,2011-10-04,2011-10-10,136
IA,29.04,44.98,16.06,9.92,0.0,0.0,2011-09-27,2011-10-03,107
IA,29.04,44.98,16.05,9.93,0.0,0.0,2011-09-20,2011-09-26,107
IA,29.95,44.23,15.9,9.93,0.0,0.0,2011-09-13,2011-09-19,106
IA,37.18,38.13,15.27,9.41,0.0,0.0,2011-09-06,2011-09-12,97
IA,36.73,38.56,15.29,9.41,0.0,0.0,2011-08-30,2011-09-05,97
IA,38.87,45.76,15.36,0.0,0.0,0.0,2011-08-23,2011-08-29,76
IA,58.03,34.17,7.8,0.0,0.0,0.0,2011-08-16,2011-08-22,50
IA,55.49,36.4,8.12,0.0,0.0,0.0,2011-08-09,2011-08-15,53
IA,55.51,44.49,0.0,0.0,0.0,0.0,2011-08-02,2011-08-08,44
IA,98.37,1.63,0.0,0.0,0.0,0.0,2011-07-26,2011-08-01,2
IA,90.3,9.7,0.0,0.0,0.0,0.0,2011-07-19,2011-07-25,10
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-12,2011-07-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-05,2011-07-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-28,2011-07-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-21,2011-06-27,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-14,2011-06-20,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-07,2011-06-13,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-31,2011-06-06,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-24,2011-05-30,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-17,2011-05-23,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-10,2011-05-16,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-03,2011-05-09,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-26,2011-05-02,0
IA,97.4,2.6,0.0,0.0,0.0,0.0,2011-04-19,2011-04-25,3
IA,86.5,13.5,0.0,0.0,0.0,0.0,2011-04-12,2011-04-18,14
IA,89.78,10.22,0.0,0.0,0.0,0.0,2011-04-05,2011-04-11,10
IA,98.25,1.75,0.0,0.0,0.0,0.0,2011-03-29,2011-04-04,2
IA,98.25,1.75,0.0,0.0,0.0,0.0,2011-03-22,2011-03-28,2
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-15,2011-03-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-08,2011-03-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-01,2011-03-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-22,2011-02-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-15,2011-02-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-08,2011-02-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-01,2011-02-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-25,2011-01-31,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-18,2011-01-24,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-11,2011-01-17,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-04,2011-01-10,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-28,2011-01-03,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-21,2010-12-27,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-14,2010-12-20,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-07,2010-12-13,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-30,2010-12-06,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-23,2010-11-29,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-16,2010-11-22,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-09,2010-11-15,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-02,2010-11-08,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-26,2010-11-01,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-19,2010-10-25,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-12,2010-10-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-05,2010-10-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-28,2010-10-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-21,2010-09-27,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-14,2010-09-20,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-07,2010-09-13,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-31,2010-09-06,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-24,2010-08-30,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-17,2010-08-23,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-10,2010-08-16,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-03,2010-08-09,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-27,2010-08-02,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-20,2010-07-26,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-13,2010-07-19,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-06,2010-07-12,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-29,2010-07-05,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-22,2010-06-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-15,2010-06-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-08,2010-06-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-01,2010-06-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-25,2010-05-31,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-18,2010-05-24,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-11,2010-05-17,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-04,2010-05-10,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-27,2010-05-03,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-20,2010-04-26,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-13,2010-04-19,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-06,2010-04-12,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-30,2010-04-05,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-23,2010-03-29,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-16,2010-03-22,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-09,2010-03-15,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-02,2010-03-08,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-23,2010-03-01,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-16,2010-02-22,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-09,2010-02-15,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-02,2010-02-08,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-26,2010-02-01,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-19,2010-01-25,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-12,2010-01-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-05,2010-01-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-29,2010-01-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-22,2009-12-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-15,2009-12-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-08,2009-12-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-01,2009-12-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-11-24,2009-11-30,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-11-17,2009-11-23,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-11-10,2009-11-16,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-11-03,2009-11-09,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-10-27,2009-11-02,0
IA,97.14,2.86,0.0,0.0,0.0,0.0,2009-10-20,2009-10-26,3
IA,97.14,2.86,0.0,0.0,0.0,0.0,2009-10-13,2009-10-19,3
IA,89.72,10.28,0.0,0.0,0.0,0.0,2009-10-06,2009-10-12,10
IA,80.74,19.21,0.05,0.0,0.0,0.0,2009-09-29,2009-10-05,19
IA,74.24,24.84,0.92,0.0,0.0,0.0,2009-09-22,2009-09-28,27
IA,77.52,22.48,0.0,0.0,0.0,0.0,2009-09-15,2009-09-21,22
IA,77.52,22.48,0.0,0.0,0.0,0.0,2009-09-08,2009-09-14,22
IA,97.01,2.99,0.0,0.0,0.0,0.0,2009-09-01,2009-09-07,3
IA,97.01,2.99,0.0,0.0,0.0,0.0,2009-08-25,2009-08-31,3
IA,94.5,5.5,0.0,0.0,0.0,0.0,2009-08-18,2009-08-24,6
IA,98.14,1.86,0.0,0.0,0.0,0.0,2009-08-11,2009-08-17,2
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-08-04,2009-08-10,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-28,2009-08-03,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-21,2009-07-27,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-14,2009-07-20,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-07,2009-07-13,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-06-30,2009-07-06,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-06-23,2009-06-29,0
IA,99.8,0.2,0.0,0.0,0.0,0.0,2009-06-16,2009-06-22,0
IA,89.72,10.28,0.0,0.0,0.0,0.0,2009-06-09,2009-06-15,10
IA,85.53,14.47,0.0,0.0,0.0,0.0,2009-06-02,2009-06-08,14
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-05-26,2009-06-01,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-05-19,2009-05-25,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2009-05-12,2009-05-18,0
IA,98.87,1.13,0.0,0.0,0.0,0.0,2009-05-05,2009-05-11,1
IA,98.87,1.13,0.0,0.0,0.0,0.0,2009-04-28,2009-05-04,1
IA,95.34,4.64,0.02,0.0,0.0,0.0,2009-04-21,2009-04-27,5
IA,95.34,4.64,0.02,0.0,0.0,0.0,2009-04-14,2009-04-20,5
IA,99.62,0.38,0.0,0.0,0.0,0.0,2009-04-07,2009-04-13,0
IA,99.62,0.38,0.0,0.0,0.0,0.0,2009-03-31,2009-04-06,0
IA,99.62,0.38,0.0,0.0,0.0,0.0,2009-03-24,2009-03-30,0
IA,99.52,0.48,0.0,0.0,0.0,0.0,2009-03-17,2009-03-23,0
IA,99.52,0.48,0.0,0.0,0.0,0.0,2009-03-10,2009-03-16,0
IA,99.52,0.48,0.0,0.0,0.0,0.0,2009-03-03,2009-03-09,0
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-02-24,2009-03-02,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-02-17,2009-02-23,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-02-10,2009-02-16,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-02-03,2009-02-09,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-01-27,2009-02-02,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-01-20,2009-01-26,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-01-13,2009-01-19,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2009-01-06,2009-01-12,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2008-12-30,2009-01-05,3
IA,96.95,3.05,0.0,0.0,0.0,0.0,2008-12-23,2008-12-29,3
IA,92.58,5.55,1.86,0.0,0.0,0.0,2008-12-16,2008-12-22,9
IA,92.58,5.55,1.86,0.0,0.0,0.0,2008-12-09,2008-12-15,9
IA,92.58,5.55,1.86,0.0,0.0,0.0,2008-12-02,2008-12-08,9
IA,92.58,5.55,1.86,0.0,0.0,0.0,2008-11-25,2008-12-01,9
IA,92.58,5.55,1.86,0.0,0.0,0.0,2008-11-18,2008-11-24,9
IA,91.17,6.35,2.48,0.0,0.0,0.0,2008-11-11,2008-11-17,11
IA,92.91,5.43,1.66,0.0,0.0,0.0,2008-11-04,2008-11-10,9
IA,92.91,5.43,1.66,0.0,0.0,0.0,2008-10-28,2008-11-03,9
IA,90.75,7.02,2.23,0.0,0.0,0.0,2008-10-21,2008-10-27,11
IA,90.79,7.0,2.2,0.0,0.0,0.0,2008-10-14,2008-10-20,11
IA,74.66,22.4,2.94,0.0,0.0,0.0,2008-10-07,2008-10-13,28
IA,74.66,22.4,2.94,0.0,0.0,0.0,2008-09-30,2008-10-06,28
IA,74.66,22.87,2.48,0.0,0.0,0.0,2008-09-23,2008-09-29,28
IA,89.53,10.47,0.0,0.0,0.0,0.0,2008-09-16,2008-09-22,10
IA,82.62,14.1,3.27,0.0,0.0,0.0,2008-09-09,2008-09-15,21
IA,82.34,14.38,3.27,0.0,0.0,0.0,2008-09-02,2008-09-08,21
IA,82.93,16.65,0.43,0.0,0.0,0.0,2008-08-26,2008-09-01,18
IA,94.8,5.2,0.0,0.0,0.0,0.0,2008-08-19,2008-08-25,5
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-08-12,2008-08-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-08-05,2008-08-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-07-29,2008-08-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-07-22,2008-07-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-07-15,2008-07-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-07-08,2008-07-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-07-01,2008-07-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-06-24,2008-06-30,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-06-17,2008-06-23,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-06-10,2008-06-16,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-06-03,2008-06-09,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-05-27,2008-06-02,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-05-20,2008-05-26,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-05-13,2008-05-19,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-05-06,2008-05-12,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-29,2008-05-05,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-22,2008-04-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-15,2008-04-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-08,2008-04-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-01,2008-04-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-25,2008-03-31,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-18,2008-03-24,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-11,2008-03-17,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-04,2008-03-10,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-02-26,2008-03-03,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-02-19,2008-02-25,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-02-12,2008-02-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-02-05,2008-02-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-01-29,2008-02-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-01-22,2008-01-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-01-15,2008-01-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-01-08,2008-01-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2008-01-01,2008-01-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-12-25,2007-12-31,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-12-18,2007-12-24,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-12-11,2007-12-17,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-12-04,2007-12-10,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-11-27,2007-12-03,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-11-20,2007-11-26,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-11-13,2007-11-19,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-11-06,2007-11-12,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-10-30,2007-11-05,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-10-23,2007-10-29,0
IA,99.93,0.07,0.0,0.0,0.0,0.0,2007-10-16,2007-10-22,0
IA,99.93,0.07,0.0,0.0,0.0,0.0,2007-10-09,2007-10-15,0
IA,99.93,0.07,0.0,0.0,0.0,0.0,2007-10-02,2007-10-08,0
IA,99.93,0.07,0.0,0.0,0.0,0.0,2007-09-25,2007-10-01,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-09-18,2007-09-24,0
IA,99.62,0.38,0.0,0.0,0.0,0.0,2007-09-11,2007-09-17,0
IA,99.62,0.38,0.0,0.0,0.0,0.0,2007-09-04,2007-09-10,0
IA,97.78,2.01,0.21,0.0,0.0,0.0,2007-08-28,2007-09-03,2
IA,69.09,20.21,8.3,2.41,0.0,0.0,2007-08-21,2007-08-27,44
IA,39.57,44.02,9.92,6.49,0.0,0.0,2007-08-14,2007-08-20,83
IA,38.21,39.33,19.45,3.0,0.0,0.0,2007-08-07,2007-08-13,87
IA,32.85,39.43,24.21,3.51,0.0,0.0,2007-07-31,2007-08-06,98
IA,29.64,43.12,26.01,1.24,0.0,0.0,2007-07-24,2007-07-30,99
IA,33.13,39.63,27.24,0.0,0.0,0.0,2007-07-17,2007-07-23,94
IA,47.02,37.84,15.14,0.0,0.0,0.0,2007-07-10,2007-07-16,68
IA,72.75,27.25,0.0,0.0,0.0,0.0,2007-07-03,2007-07-09,27
IA,97.02,2.98,0.0,0.0,0.0,0.0,2007-06-26,2007-07-02,3
IA,99.93,0.07,0.0,0.0,0.0,0.0,2007-06-19,2007-06-25,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-06-12,2007-06-18,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-06-05,2007-06-11,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-05-29,2007-06-04,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-05-22,2007-05-28,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-05-15,2007-05-21,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-05-08,2007-05-14,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-05-01,2007-05-07,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-04-24,2007-04-30,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-04-17,2007-04-23,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-04-10,2007-04-16,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-04-03,2007-04-09,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-03-27,2007-04-02,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-03-20,2007-03-26,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-03-13,2007-03-19,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-03-06,2007-03-12,0
IA,100.0,0.0,0.0,0.0,0.0,0.0,2007-02-27,2007-03-05,0
IA,85.05,14.95,0.0,0.0,0.0,0.0,2007-02-20,2007-02-26,15
IA,85.05,14.95,0.0,0.0,0.0,0.0,2007-02-13,2007-02-19,15
IA,85.05,14.95,0.0,0.0,0.0,0.0,2007-02-06,2007-02-12,15
IA,85.05,14.95,0.0,0.0,0.0,0.0,2007-01-30,2007-02-05,15
IA,85.05,14.95,0.0,0.0,0.0,0.0,2007-01-23,2007-01-29,15
IA,65.04,30.56,4.4,0.0,0.0,0.0,2007-01-16,2007-01-22,39
IA,65.04,30.56,4.4,0.0,0.0,0.0,2007-01-09,2007-01-15,39
IA,64.91,30.69,4.4,0.0,0.0,0.0,2007-01-02,2007-01-08,39
IA,54.22,41.38,4.4,0.0,0.0,0.0,2006-12-26,2007-01-01,50
IA,54.22,41.38,4.4,0.0,0.0,0.0,2006-12-19,2006-12-25,50
IA,66.19,33.81,0.0,0.0,0.0,0.0,2006-12-12,2006-12-18,34
IA,69.46,30.54,0.0,0.0,0.0,0.0,2006-12-05,2006-12-11,31
IA,72.43,22.0,5.57,0.0,0.0,0.0,2006-11-28,2006-12-04,33
IA,72.41,21.99,5.6,0.0,0.0,0.0,2006-11-21,2006-11-27,33
IA,72.45,22.07,5.48,0.0,0.0,0.0,2006-11-14,2006-11-20,33
IA,76.01,18.51,5.48,0.0,0.0,0.0,2006-11-07,2006-11-13,29
IA,76.01,18.51,5.48,0.0,0.0,0.0,2006-10-31,2006-11-06,29
IA,75.74,18.34,5.91,0.0,0.0,0.0,2006-10-24,2006-10-30,30
IA,75.74,18.34,5.91,0.0,0.0,0.0,2006-10-17,2006-10-23,30
IA,75.74,18.34,5.91,0.0,0.0,0.0,2006-10-10,2006-10-16,30
IA,75.7,20.17,4.13,0.0,0.0,0.0,2006-10-03,2006-10-09,28
IA,75.54,20.33,4.13,0.0,0.0,0.0,2006-09-26,2006-10-02,29
IA,63.65,32.22,4.13,0.0,0.0,0.0,2006-09-19,2006-09-25,40
IA,61.69,25.13,13.19,0.0,0.0,0.0,2006-09-12,2006-09-18,52
IA,48.78,36.45,14.77,0.0,0.0,0.0,2006-09-05,2006-09-11,66
IA,48.93,35.97,15.1,0.0,0.0,0.0,2006-08-29,2006-09-04,66
IA,43.93,36.69,19.38,0.0,0.0,0.0,2006-08-22,2006-08-28,75
IA,31.32,32.19,36.47,0.01,0.0,0.0,2006-08-15,2006-08-21,105
IA,23.07,30.3,38.39,8.23,0.0,0.0,2006-08-08,2006-08-14,132
IA,19.55,23.18,31.35,25.92,0.0,0.0,2006-08-01,2006-08-07,164
IA,15.21,20.4,40.83,23.56,0.0,0.0,2006-07-25,2006-07-31,173
IA,12.64,23.15,48.62,15.59,0.0,0.0,2006-07-18,2006-07-24,167
IA,14.17,45.07,40.76,0.0,0.0,0.0,2006-07-11,2006-07-17,127
IA,22.64,27.84,49.51,0.0,0.0,0.0,2006-07-04,2006-07-10,127
IA,26.76,27.47,45.76,0.0,0.0,0.0,2006-06-27,2006-07-03,119
IA,22.18,46.33,31.5,0.0,0.0,0.0,2006-06-20,2006-06-26,109
IA,22.23,59.41,18.36,0.0,0.0,0.0,2006-06-13,2006-06-19,96
IA,70.48,25.83,3.7,0.0,0.0,0.0,2006-06-06,2006-06-12,33
